customer_ID,customer_segment
20035,"Consumer"
20036,"Consumer"
20037,"Consumer"
20038,"Consumer"
20039,"Consumer"
20040,"Consumer"
20041,"Consumer"
20042,"Consumer"
20043,"Consumer"
20044,"Consumer"
20045,"Consumer"
20048,"Consumer"
20049,"Consumer"
20052,"Consumer"
20053,"Consumer"
20054,"Consumer"
20055,"Consumer"
20056,"Consumer"
20057,"Consumer"
20059,"Consumer"
20061,"Consumer"
20065,"Consumer"
20066,"Consumer"
20071,"Consumer"
20072,"Consumer"
20073,"Consumer"
20074,"Consumer"
20075,"Consumer"
20076,"Consumer"
20077,"Consumer"
20079,"Consumer"
20080,"Consumer"
20081,"Consumer"
20083,"Consumer"
20084,"Consumer"
20085,"Consumer"
20092,"Consumer"
20093,"Consumer"
20094,"Consumer"
20095,"Consumer"
20098,"Consumer"
20099,"Consumer"
20100,"Consumer"
20101,"Consumer"
20102,"Consumer"
20103,"Consumer"
20104,"Consumer"
20105,"Consumer"
20106,"Consumer"
20107,"Consumer"
20113,"Consumer"
20114,"Consumer"
20115,"Consumer"
20116,"Consumer"
20120,"Consumer"
20121,"Consumer"
20122,"Consumer"
20124,"Consumer"
20125,"Consumer"
20126,"Consumer"
20127,"Consumer"
20128,"Consumer"
20129,"Consumer"
20130,"Consumer"
20131,"Consumer"
20132,"Consumer"
20133,"Consumer"
20134,"Consumer"
20144,"Consumer"
20157,"Consumer"
20158,"Consumer"
20159,"Consumer"
20160,"Consumer"
20161,"Consumer"
20162,"Consumer"
20168,"Consumer"
20169,"Consumer"
20170,"Consumer"
20171,"Consumer"
20172,"Consumer"
20173,"Consumer"
20174,"Consumer"
20175,"Consumer"
20176,"Consumer"
20177,"Consumer"
20178,"Consumer"
20179,"Consumer"
20180,"Consumer"
20181,"Consumer"
20185,"Consumer"
20186,"Consumer"
20187,"Consumer"
20188,"Consumer"
20189,"Consumer"
20190,"Consumer"
20191,"Consumer"
20192,"Consumer"
20193,"Consumer"
20194,"Consumer"
20195,"Consumer"
20197,"Consumer"
20198,"Consumer"
20204,"Consumer"
20209,"Consumer"
20210,"Consumer"
20211,"Consumer"
20213,"Consumer"
20214,"Consumer"
20215,"Consumer"
20216,"Consumer"
20217,"Consumer"
20218,"Consumer"
20219,"Consumer"
20220,"Consumer"
20221,"Consumer"
20227,"Consumer"
20228,"Consumer"
20229,"Consumer"
20230,"Consumer"
20233,"Consumer"
20244,"Consumer"
20245,"Consumer"
20246,"Consumer"
20248,"Consumer"
20249,"Consumer"
20253,"Consumer"
20256,"Consumer"
20260,"Consumer"
20261,"Consumer"
20263,"Consumer"
20264,"Consumer"
20265,"Consumer"
20266,"Consumer"
20267,"Consumer"
20268,"Consumer"
20269,"Consumer"
20270,"Consumer"
20271,"Consumer"
20272,"Consumer"
20273,"Consumer"
20274,"Consumer"
20275,"Consumer"
20276,"Consumer"
20277,"Consumer"
20285,"Consumer"
20287,"Consumer"
20288,"Consumer"
20289,"Consumer"
20290,"Consumer"
20291,"Consumer"
20299,"Consumer"
20300,"Consumer"
20305,"Consumer"
20306,"Consumer"
20307,"Consumer"
20308,"Consumer"
20309,"Consumer"
20310,"Consumer"
20311,"Consumer"
20312,"Consumer"
20313,"Consumer"
20314,"Consumer"
20315,"Consumer"
20316,"Consumer"
20317,"Consumer"
20318,"Consumer"
20319,"Consumer"
20320,"Consumer"
20321,"Consumer"
20323,"Consumer"
20324,"Consumer"
20325,"Consumer"
20326,"Consumer"
20328,"Consumer"
20340,"Consumer"
20343,"Consumer"
20344,"Consumer"
20345,"Consumer"
20346,"Consumer"
20347,"Consumer"
20348,"Consumer"
20349,"Consumer"
20350,"Consumer"
20351,"Consumer"
20354,"Consumer"
20357,"Consumer"
20358,"Consumer"
20359,"Consumer"
20360,"Consumer"
20361,"Consumer"
20362,"Consumer"
20364,"Consumer"
20365,"Consumer"
20366,"Consumer"
20367,"Consumer"
20368,"Consumer"
20369,"Consumer"
20370,"Consumer"
20371,"Consumer"
20374,"Consumer"
20375,"Consumer"
20376,"Consumer"
20377,"Consumer"
20379,"Consumer"
20380,"Consumer"
20381,"Consumer"
20382,"Consumer"
20383,"Consumer"
20385,"Consumer"
20386,"Consumer"
20390,"Consumer"
20393,"Consumer"
20394,"Consumer"
20396,"Consumer"
20398,"Consumer"
20399,"Consumer"
20404,"Consumer"
20407,"Consumer"
20408,"Consumer"
20409,"Consumer"
20410,"Consumer"
20411,"Consumer"
20412,"Consumer"
20413,"Consumer"
20418,"Consumer"
20419,"Consumer"
20420,"Consumer"
20430,"Consumer"
20431,"Consumer"
20432,"Consumer"
20433,"Consumer"
20434,"Consumer"
20435,"Consumer"
20436,"Consumer"
20440,"Consumer"
20441,"Consumer"
20442,"Consumer"
20443,"Consumer"
20452,"Consumer"
20453,"Consumer"
20454,"Consumer"
20455,"Consumer"
20456,"Consumer"
20457,"Consumer"
20459,"Consumer"
20461,"Consumer"
20465,"Consumer"
20469,"Consumer"
20470,"Consumer"
20476,"Consumer"
20477,"Consumer"
20481,"Consumer"
20482,"Consumer"
20483,"Consumer"
20487,"Consumer"
20488,"Consumer"
20489,"Consumer"
20490,"Consumer"
20495,"Consumer"
20514,"Consumer"
20515,"Consumer"
20516,"Consumer"
20523,"Consumer"
20526,"Consumer"
20527,"Consumer"
20528,"Consumer"
20530,"Consumer"
20536,"Consumer"
20537,"Consumer"
20538,"Consumer"
20539,"Consumer"
20540,"Consumer"
20542,"Consumer"
20543,"Consumer"
20544,"Consumer"
20550,"Consumer"
20551,"Consumer"
20552,"Consumer"
20554,"Consumer"
20556,"Consumer"
20557,"Consumer"
20561,"Consumer"
20565,"Consumer"
20566,"Consumer"
20567,"Consumer"
20570,"Consumer"
20571,"Consumer"
20572,"Consumer"
20573,"Consumer"
20574,"Consumer"
20575,"Consumer"
20576,"Consumer"
20577,"Consumer"
20578,"Consumer"
20580,"Consumer"
20593,"Consumer"
20594,"Consumer"
20595,"Consumer"
20596,"Consumer"
20597,"Consumer"
20599,"Consumer"
20602,"Consumer"
20603,"Consumer"
20604,"Consumer"
20605,"Consumer"
20606,"Consumer"
20607,"Consumer"
20609,"Consumer"
20610,"Consumer"
20611,"Consumer"
20612,"Consumer"
20613,"Consumer"
20614,"Consumer"
20615,"Consumer"
20616,"Consumer"
20623,"Consumer"
20624,"Consumer"
20625,"Consumer"
20631,"Consumer"
20632,"Consumer"
20636,"Consumer"
20637,"Consumer"
20638,"Consumer"
20639,"Consumer"
20640,"Consumer"
20641,"Consumer"
20642,"Consumer"
20645,"Consumer"
20646,"Consumer"
20647,"Consumer"
20650,"Consumer"
20651,"Consumer"
20654,"Consumer"
20656,"Consumer"
20657,"Consumer"
20672,"Consumer"
20675,"Consumer"
20676,"Consumer"
20678,"Consumer"
20679,"Consumer"
20680,"Consumer"
20682,"Consumer"
20683,"Consumer"
20684,"Consumer"
20686,"Consumer"
20687,"Consumer"
20695,"Consumer"
20696,"Consumer"
20697,"Consumer"
20698,"Consumer"
20700,"Consumer"
20701,"Consumer"
20706,"Consumer"
20707,"Consumer"
20708,"Consumer"
20709,"Consumer"
20710,"Consumer"
20712,"Consumer"
20713,"Consumer"
20714,"Consumer"
20715,"Consumer"
20716,"Consumer"
20717,"Consumer"
20718,"Consumer"
20719,"Consumer"
20729,"Consumer"
20732,"Consumer"
20734,"Consumer"
20743,"Consumer"
20744,"Consumer"
20745,"Consumer"
20747,"Consumer"
20752,"Consumer"
20753,"Consumer"
20754,"Consumer"
20755,"Consumer"
7,"Corporate"
8,"Corporate"
10,"Corporate"
12,"Corporate"
14,"Corporate"
15,"Corporate"
16,"Corporate"
22,"Corporate"
23,"Corporate"
32,"Corporate"
34,"Corporate"
36,"Corporate"
43,"Corporate"
44,"Corporate"
52,"Corporate"
53,"Corporate"
64,"Corporate"
67,"Corporate"
70,"Corporate"
71,"Corporate"
74,"Corporate"
77,"Corporate"
80,"Corporate"
83,"Corporate"
86,"Corporate"
87,"Corporate"
88,"Corporate"
93,"Corporate"
94,"Corporate"
95,"Corporate"
97,"Corporate"
101,"Corporate"
102,"Corporate"
103,"Corporate"
106,"Corporate"
109,"Corporate"
110,"Corporate"
111,"Corporate"
121,"Corporate"
123,"Corporate"
132,"Corporate"
136,"Corporate"
140,"Corporate"
143,"Corporate"
144,"Corporate"
150,"Corporate"
154,"Corporate"
157,"Corporate"
158,"Corporate"
159,"Corporate"
161,"Corporate"
162,"Corporate"
167,"Corporate"
169,"Corporate"
170,"Corporate"
176,"Corporate"
180,"Corporate"
189,"Corporate"
190,"Corporate"
193,"Corporate"
195,"Corporate"
205,"Corporate"
207,"Corporate"
210,"Corporate"
211,"Corporate"
213,"Corporate"
217,"Corporate"
222,"Corporate"
224,"Corporate"
225,"Corporate"
232,"Corporate"
233,"Corporate"
238,"Corporate"
239,"Corporate"
241,"Corporate"
242,"Corporate"
248,"Corporate"
251,"Corporate"
252,"Corporate"
255,"Corporate"
258,"Corporate"
260,"Corporate"
261,"Corporate"
264,"Corporate"
266,"Corporate"
271,"Corporate"
272,"Corporate"
273,"Corporate"
276,"Corporate"
277,"Corporate"
280,"Corporate"
281,"Corporate"
286,"Corporate"
289,"Corporate"
291,"Corporate"
293,"Corporate"
296,"Corporate"
297,"Corporate"
298,"Corporate"
302,"Corporate"
309,"Corporate"
310,"Corporate"
319,"Corporate"
324,"Corporate"
325,"Corporate"
330,"Corporate"
337,"Corporate"
343,"Corporate"
345,"Corporate"
351,"Corporate"
362,"Corporate"
366,"Corporate"
367,"Corporate"
368,"Corporate"
369,"Corporate"
371,"Corporate"
380,"Corporate"
383,"Corporate"
393,"Corporate"
398,"Corporate"
400,"Corporate"
405,"Corporate"
406,"Corporate"
413,"Corporate"
415,"Corporate"
417,"Corporate"
427,"Corporate"
433,"Corporate"
436,"Corporate"
443,"Corporate"
444,"Corporate"
445,"Corporate"
446,"Corporate"
453,"Corporate"
462,"Corporate"
463,"Corporate"
466,"Corporate"
473,"Corporate"
476,"Corporate"
477,"Corporate"
478,"Corporate"
489,"Corporate"
490,"Corporate"
495,"Corporate"
496,"Corporate"
497,"Corporate"
505,"Corporate"
514,"Corporate"
516,"Corporate"
517,"Corporate"
518,"Corporate"
524,"Corporate"
527,"Corporate"
530,"Corporate"
531,"Corporate"
532,"Corporate"
533,"Corporate"
541,"Corporate"
546,"Corporate"
547,"Corporate"
552,"Corporate"
556,"Corporate"
561,"Corporate"
563,"Corporate"
564,"Corporate"
567,"Corporate"
572,"Corporate"
574,"Corporate"
575,"Corporate"
580,"Corporate"
582,"Corporate"
585,"Corporate"
589,"Corporate"
592,"Corporate"
596,"Corporate"
597,"Corporate"
599,"Corporate"
603,"Corporate"
608,"Corporate"
614,"Corporate"
615,"Corporate"
616,"Corporate"
618,"Corporate"
619,"Corporate"
621,"Corporate"
622,"Corporate"
624,"Corporate"
625,"Corporate"
626,"Corporate"
629,"Corporate"
637,"Corporate"
640,"Corporate"
649,"Corporate"
654,"Corporate"
655,"Corporate"
656,"Corporate"
657,"Corporate"
659,"Corporate"
667,"Corporate"
670,"Corporate"
672,"Corporate"
673,"Corporate"
677,"Corporate"
679,"Corporate"
682,"Corporate"
684,"Corporate"
693,"Corporate"
695,"Corporate"
698,"Corporate"
699,"Corporate"
702,"Corporate"
711,"Corporate"
713,"Corporate"
717,"Corporate"
721,"Corporate"
725,"Corporate"
730,"Corporate"
740,"Corporate"
741,"Corporate"
742,"Corporate"
752,"Corporate"
756,"Corporate"
770,"Corporate"
772,"Corporate"
774,"Corporate"
779,"Corporate"
783,"Corporate"
786,"Corporate"
787,"Corporate"
788,"Corporate"
790,"Corporate"
791,"Corporate"
792,"Corporate"
796,"Corporate"
806,"Corporate"
812,"Corporate"
813,"Corporate"
819,"Corporate"
820,"Corporate"
821,"Corporate"
822,"Corporate"
833,"Corporate"
834,"Corporate"
835,"Corporate"
842,"Corporate"
843,"Corporate"
844,"Corporate"
850,"Corporate"
852,"Corporate"
875,"Corporate"
877,"Corporate"
885,"Corporate"
903,"Corporate"
904,"Corporate"
905,"Corporate"
907,"Corporate"
908,"Corporate"
911,"Corporate"
912,"Corporate"
916,"Corporate"
917,"Corporate"
918,"Corporate"
929,"Corporate"
932,"Corporate"
933,"Corporate"
934,"Corporate"
935,"Corporate"
940,"Corporate"
943,"Corporate"
944,"Corporate"
945,"Corporate"
946,"Corporate"
947,"Corporate"
948,"Corporate"
956,"Corporate"
957,"Corporate"
958,"Corporate"
963,"Corporate"
964,"Corporate"
983,"Corporate"
989,"Corporate"
990,"Corporate"
1000,"Corporate"
1001,"Corporate"
1002,"Corporate"
1004,"Corporate"
1007,"Corporate"
1011,"Corporate"
1012,"Corporate"
1016,"Corporate"
1017,"Corporate"
1023,"Corporate"
1028,"Corporate"
1030,"Corporate"
1031,"Corporate"
1032,"Corporate"
1033,"Corporate"
1038,"Corporate"
1039,"Corporate"
1040,"Corporate"
1041,"Corporate"
1060,"Corporate"
1061,"Corporate"
1062,"Corporate"
1064,"Corporate"
1067,"Corporate"
1079,"Corporate"
1080,"Corporate"
1081,"Corporate"
1082,"Corporate"
1083,"Corporate"
1092,"Corporate"
1093,"Corporate"
1098,"Corporate"
1101,"Corporate"
1102,"Corporate"
1103,"Corporate"
1108,"Corporate"
1112,"Corporate"
1114,"Corporate"
1118,"Corporate"
1119,"Corporate"
1120,"Corporate"
1121,"Corporate"
1122,"Corporate"
1123,"Corporate"
1127,"Corporate"
1128,"Corporate"
1130,"Corporate"
1131,"Corporate"
1132,"Corporate"
1133,"Corporate"
1134,"Corporate"
1135,"Corporate"
1136,"Corporate"
1140,"Corporate"
1141,"Corporate"
1142,"Corporate"
1143,"Corporate"
1144,"Corporate"
1156,"Corporate"
1163,"Corporate"
1164,"Corporate"
1166,"Corporate"
1167,"Corporate"
1168,"Corporate"
1169,"Corporate"
1170,"Corporate"
1180,"Corporate"
1181,"Corporate"
1182,"Corporate"
1183,"Corporate"
1184,"Corporate"
1188,"Corporate"
1189,"Corporate"
1190,"Corporate"
1194,"Corporate"
1195,"Corporate"
1196,"Corporate"
1202,"Corporate"
1203,"Corporate"
1205,"Corporate"
1212,"Corporate"
1217,"Corporate"
1218,"Corporate"
1219,"Corporate"
1220,"Corporate"
1221,"Corporate"
1225,"Corporate"
1226,"Corporate"
1241,"Corporate"
1244,"Corporate"
1248,"Corporate"
1253,"Corporate"
1254,"Corporate"
1256,"Corporate"
1257,"Corporate"
1258,"Corporate"
1259,"Corporate"
1263,"Corporate"
1264,"Corporate"
1265,"Corporate"
1270,"Corporate"
1271,"Corporate"
1274,"Corporate"
1293,"Corporate"
1303,"Corporate"
1304,"Corporate"
1310,"Corporate"
1311,"Corporate"
1312,"Corporate"
1314,"Corporate"
1316,"Corporate"
1323,"Corporate"
1331,"Corporate"
1332,"Corporate"
1338,"Corporate"
1342,"Corporate"
1343,"Corporate"
1344,"Corporate"
1345,"Corporate"
1346,"Corporate"
1347,"Corporate"
1348,"Corporate"
1351,"Corporate"
1356,"Corporate"
1357,"Corporate"
1358,"Corporate"
1359,"Corporate"
1375,"Corporate"
1376,"Corporate"
1377,"Corporate"
1378,"Corporate"
1379,"Corporate"
1383,"Corporate"
1384,"Corporate"
1385,"Corporate"
1389,"Corporate"
1392,"Corporate"
1393,"Corporate"
1394,"Corporate"
1405,"Corporate"
1406,"Corporate"
1415,"Corporate"
1416,"Corporate"
1417,"Corporate"
1418,"Corporate"
1435,"Corporate"
1441,"Corporate"
1442,"Corporate"
1444,"Corporate"
1475,"Corporate"
1478,"Corporate"
1484,"Corporate"
1505,"Corporate"
1512,"Corporate"
1513,"Corporate"
1521,"Corporate"
1522,"Corporate"
1523,"Corporate"
1525,"Corporate"
1537,"Corporate"
1539,"Corporate"
1549,"Corporate"
1550,"Corporate"
1551,"Corporate"
1561,"Corporate"
1563,"Corporate"
1586,"Corporate"
1587,"Corporate"
1588,"Corporate"
1589,"Corporate"
1590,"Corporate"
1591,"Corporate"
1606,"Corporate"
1607,"Corporate"
1608,"Corporate"
1609,"Corporate"
1610,"Corporate"
1614,"Corporate"
1615,"Corporate"
1616,"Corporate"
1617,"Corporate"
1618,"Corporate"
1633,"Corporate"
1637,"Corporate"
1638,"Corporate"
1640,"Corporate"
1641,"Corporate"
1648,"Corporate"
1650,"Corporate"
1651,"Corporate"
1652,"Corporate"
1653,"Corporate"
1654,"Corporate"
1660,"Corporate"
1661,"Corporate"
1662,"Corporate"
1664,"Corporate"
1682,"Corporate"
1691,"Corporate"
1692,"Corporate"
1693,"Corporate"
1694,"Corporate"
1695,"Corporate"
1696,"Corporate"
1697,"Corporate"
1700,"Corporate"
1703,"Corporate"
1709,"Corporate"
1711,"Corporate"
1713,"Corporate"
1714,"Corporate"
1715,"Corporate"
1718,"Corporate"
1719,"Corporate"
1720,"Corporate"
1721,"Corporate"
1725,"Corporate"
1726,"Corporate"
1727,"Corporate"
1728,"Corporate"
1730,"Corporate"
1731,"Corporate"
1737,"Corporate"
1741,"Corporate"
1742,"Corporate"
1744,"Corporate"
1745,"Corporate"
1746,"Corporate"
1747,"Corporate"
1754,"Corporate"
1761,"Corporate"
1762,"Corporate"
1763,"Corporate"
1764,"Corporate"
1769,"Corporate"
1772,"Corporate"
1776,"Corporate"
1777,"Corporate"
1779,"Corporate"
1782,"Corporate"
1783,"Corporate"
1801,"Corporate"
1802,"Corporate"
1803,"Corporate"
1804,"Corporate"
1805,"Corporate"
1806,"Corporate"
1815,"Corporate"
1818,"Corporate"
1826,"Corporate"
1833,"Corporate"
1835,"Corporate"
1836,"Corporate"
1839,"Corporate"
1841,"Corporate"
1842,"Corporate"
1844,"Corporate"
1845,"Corporate"
1846,"Corporate"
1849,"Corporate"
1850,"Corporate"
1863,"Corporate"
1864,"Corporate"
1865,"Corporate"
1866,"Corporate"
1867,"Corporate"
1868,"Corporate"
1869,"Corporate"
1870,"Corporate"
1878,"Corporate"
1879,"Corporate"
1880,"Corporate"
1891,"Corporate"
1899,"Corporate"
1904,"Corporate"
1909,"Corporate"
1910,"Corporate"
1911,"Corporate"
1912,"Corporate"
1917,"Corporate"
1919,"Corporate"
1936,"Corporate"
1937,"Corporate"
1940,"Corporate"
1941,"Corporate"
1942,"Corporate"
1945,"Corporate"
1953,"Corporate"
1954,"Corporate"
1958,"Corporate"
1960,"Corporate"
1961,"Corporate"
1966,"Corporate"
1967,"Corporate"
1968,"Corporate"
1969,"Corporate"
1970,"Corporate"
1971,"Corporate"
1974,"Corporate"
1975,"Corporate"
1976,"Corporate"
1977,"Corporate"
1981,"Corporate"
1982,"Corporate"
1983,"Corporate"
1984,"Corporate"
1985,"Corporate"
1986,"Corporate"
1988,"Corporate"
2013,"Corporate"
2019,"Corporate"
2020,"Corporate"
2021,"Corporate"
2022,"Corporate"
2023,"Corporate"
2024,"Corporate"
2025,"Corporate"
2026,"Corporate"
2027,"Corporate"
2030,"Corporate"
2035,"Corporate"
2049,"Corporate"
2050,"Corporate"
2056,"Corporate"
2057,"Corporate"
2068,"Corporate"
2069,"Corporate"
2070,"Corporate"
2071,"Corporate"
2072,"Corporate"
2074,"Corporate"
2075,"Corporate"
2082,"Corporate"
2083,"Corporate"
2084,"Corporate"
2093,"Corporate"
2094,"Corporate"
2097,"Corporate"
2099,"Corporate"
2100,"Corporate"
2101,"Corporate"
2102,"Corporate"
2105,"Corporate"
2117,"Corporate"
2118,"Corporate"
2137,"Corporate"
2138,"Corporate"
2145,"Corporate"
2146,"Corporate"
2150,"Corporate"
2151,"Corporate"
2153,"Corporate"
2154,"Corporate"
2155,"Corporate"
2156,"Corporate"
2157,"Corporate"
2159,"Corporate"
2160,"Corporate"
2161,"Corporate"
2162,"Corporate"
2163,"Corporate"
2180,"Corporate"
2181,"Corporate"
2184,"Corporate"
2185,"Corporate"
2187,"Corporate"
2188,"Corporate"
2189,"Corporate"
2190,"Corporate"
2198,"Corporate"
2199,"Corporate"
2200,"Corporate"
2202,"Corporate"
2203,"Corporate"
2204,"Corporate"
2205,"Corporate"
2206,"Corporate"
2219,"Corporate"
2220,"Corporate"
2222,"Corporate"
2224,"Corporate"
2228,"Corporate"
2229,"Corporate"
2230,"Corporate"
2232,"Corporate"
2238,"Corporate"
2246,"Corporate"
2249,"Corporate"
2250,"Corporate"
2251,"Corporate"
2292,"Corporate"
2293,"Corporate"
2294,"Corporate"
2296,"Corporate"
2297,"Corporate"
2298,"Corporate"
2299,"Corporate"
2300,"Corporate"
2306,"Corporate"
2309,"Corporate"
2317,"Corporate"
2318,"Corporate"
2319,"Corporate"
2327,"Corporate"
2328,"Corporate"
2329,"Corporate"
2335,"Corporate"
2336,"Corporate"
2340,"Corporate"
2341,"Corporate"
2369,"Corporate"
2370,"Corporate"
2371,"Corporate"
2372,"Corporate"
2383,"Corporate"
2384,"Corporate"
2385,"Corporate"
2386,"Corporate"
2390,"Corporate"
2391,"Corporate"
2395,"Corporate"
2396,"Corporate"
2397,"Corporate"
2407,"Corporate"
2408,"Corporate"
2409,"Corporate"
2410,"Corporate"
2413,"Corporate"
2417,"Corporate"
2420,"Corporate"
2436,"Corporate"
2438,"Corporate"
2441,"Corporate"
2451,"Corporate"
2452,"Corporate"
2453,"Corporate"
2454,"Corporate"
2455,"Corporate"
2456,"Corporate"
2459,"Corporate"
2460,"Corporate"
2468,"Corporate"
2472,"Corporate"
2473,"Corporate"
2478,"Corporate"
2479,"Corporate"
2484,"Corporate"
2489,"Corporate"
2490,"Corporate"
2499,"Corporate"
2502,"Corporate"
2503,"Corporate"
2504,"Corporate"
2506,"Corporate"
2507,"Corporate"
2510,"Corporate"
2511,"Corporate"
2526,"Corporate"
2527,"Corporate"
2528,"Corporate"
2539,"Corporate"
2540,"Corporate"
2541,"Corporate"
2542,"Corporate"
2556,"Corporate"
2557,"Corporate"
2558,"Corporate"
2559,"Corporate"
2560,"Corporate"
2561,"Corporate"
2562,"Corporate"
2563,"Corporate"
2564,"Corporate"
2565,"Corporate"
2570,"Corporate"
2571,"Corporate"
2576,"Corporate"
2578,"Corporate"
2592,"Corporate"
2598,"Corporate"
2599,"Corporate"
2603,"Corporate"
2612,"Corporate"
2613,"Corporate"
2622,"Corporate"
2623,"Corporate"
2624,"Corporate"
2634,"Corporate"
2636,"Corporate"
2648,"Corporate"
2649,"Corporate"
2650,"Corporate"
2653,"Corporate"
2656,"Corporate"
2657,"Corporate"
2664,"Corporate"
2666,"Corporate"
2667,"Corporate"
2668,"Corporate"
2676,"Corporate"
2699,"Corporate"
2701,"Corporate"
2702,"Corporate"
2703,"Corporate"
2705,"Corporate"
2707,"Corporate"
2708,"Corporate"
2709,"Corporate"
2730,"Corporate"
2731,"Corporate"
2735,"Corporate"
2736,"Corporate"
2740,"Corporate"
2741,"Corporate"
2747,"Corporate"
2748,"Corporate"
2749,"Corporate"
2750,"Corporate"
2751,"Corporate"
2752,"Corporate"
2756,"Corporate"
2763,"Corporate"
2764,"Corporate"
2765,"Corporate"
2766,"Corporate"
2767,"Corporate"
2768,"Corporate"
2769,"Corporate"
2770,"Corporate"
2772,"Corporate"
2773,"Corporate"
2776,"Corporate"
2778,"Corporate"
2780,"Corporate"
2781,"Corporate"
2782,"Corporate"
2785,"Corporate"
2795,"Corporate"
2798,"Corporate"
2799,"Corporate"
2817,"Corporate"
2818,"Corporate"
2827,"Corporate"
2828,"Corporate"
2829,"Corporate"
2830,"Corporate"
2831,"Corporate"
2832,"Corporate"
2833,"Corporate"
2834,"Corporate"
2835,"Corporate"
2836,"Corporate"
2839,"Corporate"
2844,"Corporate"
2854,"Corporate"
2856,"Corporate"
2857,"Corporate"
2858,"Corporate"
2859,"Corporate"
2860,"Corporate"
2871,"Corporate"
2872,"Corporate"
2883,"Corporate"
2884,"Corporate"
2885,"Corporate"
2889,"Corporate"
2890,"Corporate"
2891,"Corporate"
2892,"Corporate"
2893,"Corporate"
2894,"Corporate"
2896,"Corporate"
2897,"Corporate"
2898,"Corporate"
2906,"Corporate"
2909,"Corporate"
2910,"Corporate"
2911,"Corporate"
2919,"Corporate"
2920,"Corporate"
2923,"Corporate"
2926,"Corporate"
2930,"Corporate"
2933,"Corporate"
2934,"Corporate"
2936,"Corporate"
2944,"Corporate"
2952,"Corporate"
2974,"Corporate"
2978,"Corporate"
2984,"Corporate"
2985,"Corporate"
2987,"Corporate"
2988,"Corporate"
2989,"Corporate"
2990,"Corporate"
2992,"Corporate"
2994,"Corporate"
2995,"Corporate"
3000,"Corporate"
3001,"Corporate"
3004,"Corporate"
3005,"Corporate"
3006,"Corporate"
3007,"Corporate"
3008,"Corporate"
3009,"Corporate"
3017,"Corporate"
3018,"Corporate"
3020,"Corporate"
3021,"Corporate"
3022,"Corporate"
3023,"Corporate"
3024,"Corporate"
3025,"Corporate"
3027,"Corporate"
3028,"Corporate"
3029,"Corporate"
3040,"Corporate"
3058,"Corporate"
3059,"Corporate"
3069,"Corporate"
3070,"Corporate"
3073,"Corporate"
3075,"Corporate"
3083,"Corporate"
3084,"Corporate"
3085,"Corporate"
3086,"Corporate"
3105,"Corporate"
3106,"Corporate"
3107,"Corporate"
3118,"Corporate"
3119,"Corporate"
3120,"Corporate"
3121,"Corporate"
3122,"Corporate"
3123,"Corporate"
3129,"Corporate"
3130,"Corporate"
3131,"Corporate"
3132,"Corporate"
3136,"Corporate"
3137,"Corporate"
3147,"Corporate"
3148,"Corporate"
3149,"Corporate"
3153,"Corporate"
3155,"Corporate"
3156,"Corporate"
3157,"Corporate"
3158,"Corporate"
3159,"Corporate"
3160,"Corporate"
3169,"Corporate"
3170,"Corporate"
3171,"Corporate"
3172,"Corporate"
3173,"Corporate"
3174,"Corporate"
3175,"Corporate"
3176,"Corporate"
3189,"Corporate"
3190,"Corporate"
3191,"Corporate"
3192,"Corporate"
3195,"Corporate"
3199,"Corporate"
3210,"Corporate"
3211,"Corporate"
3212,"Corporate"
3214,"Corporate"
3232,"Corporate"
3233,"Corporate"
3242,"Corporate"
3243,"Corporate"
3244,"Corporate"
3255,"Corporate"
3262,"Corporate"
3263,"Corporate"
3266,"Corporate"
3267,"Corporate"
3274,"Corporate"
3275,"Corporate"
3276,"Corporate"
3277,"Corporate"
3285,"Corporate"
3286,"Corporate"
3287,"Corporate"
3293,"Corporate"
3295,"Corporate"
3298,"Corporate"
3299,"Corporate"
3300,"Corporate"
3301,"Corporate"
3302,"Corporate"
3303,"Corporate"
3306,"Corporate"
3308,"Corporate"
3309,"Corporate"
3310,"Corporate"
3324,"Corporate"
3325,"Corporate"
3326,"Corporate"
3346,"Corporate"
3352,"Corporate"
3353,"Corporate"
3354,"Corporate"
3355,"Corporate"
3360,"Corporate"
3361,"Corporate"
3362,"Corporate"
3366,"Corporate"
3390,"Corporate"
3391,"Corporate"
3396,"Corporate"
3397,"Corporate"
3398,"Corporate"
3399,"Corporate"
3406,"Corporate"
3410,"Corporate"
3411,"Corporate"
3421,"Corporate"
3422,"Corporate"
3423,"Corporate"
3424,"Corporate"
3425,"Corporate"
3426,"Corporate"
3427,"Corporate"
3428,"Corporate"
3429,"Corporate"
3432,"Corporate"
3433,"Corporate"
3434,"Corporate"
3435,"Corporate"
3456,"Corporate"
3457,"Corporate"
3458,"Corporate"
3459,"Corporate"
3460,"Corporate"
3461,"Corporate"
3473,"Corporate"
3477,"Corporate"
3480,"Corporate"
3482,"Corporate"
3484,"Corporate"
3485,"Corporate"
3486,"Corporate"
3487,"Corporate"
3488,"Corporate"
3489,"Corporate"
3494,"Corporate"
3503,"Corporate"
3504,"Corporate"
3505,"Corporate"
3511,"Corporate"
3512,"Corporate"
3513,"Corporate"
3514,"Corporate"
3515,"Corporate"
3534,"Corporate"
3541,"Corporate"
3552,"Corporate"
3553,"Corporate"
3554,"Corporate"
3555,"Corporate"
3564,"Corporate"
3565,"Corporate"
3566,"Corporate"
