purchase_order_id,order_date_key,expected_receipt_date_key,actual_receipt_date_key,product_id,supplier_id,warehouse_id,ordered_quantity,received_quantity,unit_cost,purchase_order_value,received_value,delay_days,is_on_time,is_in_full,is_otif
PO0001085,20160305,20160317,20160317,728,SUP009,WH_APAC,19,18,42.25,802.75,760.5,0,1,0,0
PO0001086,20160905,20160917,20160917,728,SUP009,WH_APAC,19,19,42.25,802.75,802.75,0,1,1,1
PO0001087,20161101,20161113,20161113,728,SUP009,WH_APAC,19,19,42.25,802.75,802.75,0,1,1,1
PO0001088,20161226,20170107,20170107,728,SUP009,WH_APAC,19,19,42.25,802.75,802.75,0,1,1,1
PO0001089,20150605,20150617,20150622,728,SUP009,WH_EU,23,23,42.25,971.75,971.75,5,0,1,0
PO0001090,20150619,20150701,20150701,728,SUP009,WH_EU,23,23,42.25,971.75,971.75,0,1,1,1
PO0001091,20150716,20150728,20150728,728,SUP009,WH_EU,23,23,42.25,971.75,971.75,0,1,1,1
PO0001092,20150810,20150822,20150822,728,SUP009,WH_EU,23,23,42.25,971.75,971.75,0,1,1,1
PO0001093,20150829,20150910,20150910,728,SUP009,WH_EU,23,23,42.25,971.75,971.75,0,1,1,1
PO0001094,20150918,20150930,20150930,728,SUP009,WH_EU,23,23,42.25,971.75,971.75,0,1,1,1
PO0001095,20151012,20151024,20151024,728,SUP009,WH_EU,23,23,42.25,971.75,971.75,0,1,1,1
PO0001096,20160827,20160908,20160908,728,SUP009,WH_EU,23,22,42.25,971.75,929.5,0,1,0,0
PO0001097,20160921,20161003,20161003,728,SUP009,WH_EU,23,23,42.25,971.75,971.75,0,1,1,1
PO0001098,20161202,20161214,20161214,728,SUP009,WH_EU,23,21,42.25,971.75,887.25,0,1,0,0
PO0001099,20170105,20170117,20170117,728,SUP009,WH_EU,23,21,42.25,971.75,887.25,0,1,0,0
PO0001100,20170501,20170526,20170526,730,SUP023,WH_AM,18,18,50.42,907.56,907.56,0,1,1,1
PO0001101,20170509,20170603,20170603,730,SUP023,WH_AM,18,18,50.42,907.56,907.56,0,1,1,1
PO0001102,20170602,20170627,20170629,730,SUP023,WH_AM,18,18,50.42,907.56,907.56,2,0,1,0
PO0001103,20170615,20170710,20170715,730,SUP023,WH_AM,18,18,50.42,907.56,907.56,5,0,1,0
PO0001104,20170625,20170720,20170721,730,SUP023,WH_EU,17,17,50.42,857.14,857.14,1,0,1,0
PO0001105,20170712,20170806,20170812,730,SUP023,WH_EU,17,16,50.42,857.14,806.72,6,0,0,0
PO0001106,20170814,20170908,20170908,730,SUP023,WH_EU,17,15,50.42,857.14,756.3,0,1,0,0
PO0001107,20170821,20170915,20170915,730,SUP023,WH_EU,17,17,50.42,857.14,857.14,0,1,1,1
PO0001108,20170429,20170518,20170521,743,SUP018,WH_AM,5,5,107.7,538.5,538.5,3,0,1,0
PO0001109,20170507,20170526,20170526,743,SUP018,WH_AM,5,5,107.7,538.5,538.5,0,1,1,1
PO0001110,20170527,20170615,20170615,743,SUP018,WH_AM,5,5,107.7,538.5,538.5,0,1,1,1
PO0001111,20170611,20170630,20170630,743,SUP018,WH_AM,5,5,107.7,538.5,538.5,0,1,1,1
PO0001112,20170620,20170709,20170709,743,SUP018,WH_EU,6,6,107.7,646.2,646.2,0,1,1,1
PO0001113,20170702,20170721,20170721,743,SUP018,WH_EU,6,6,107.7,646.2,646.2,0,1,1,1
PO0001114,20170721,20170809,20170809,743,SUP018,WH_EU,6,6,107.7,646.2,646.2,0,1,1,1
PO0001115,20170807,20170826,20170826,743,SUP018,WH_EU,6,6,107.7,646.2,646.2,0,1,1,1
PO0001116,20170817,20170905,20170905,743,SUP018,WH_EU,6,6,107.7,646.2,646.2,0,1,1,1
PO0001117,20170913,20170923,20170923,768,SUP001,WH_EU,6,6,193.475,1160.85,1160.85,0,1,1,1
PO0001118,20170917,20170927,20170927,768,SUP001,WH_EU,6,6,193.475,1160.85,1160.85,0,1,1,1
PO0001119,20170926,20171006,20171006,768,SUP001,WH_EU,6,6,193.475,1160.85,1160.85,0,1,1,1
PO0001120,20170928,20171008,20171008,768,SUP001,WH_EU,6,6,193.475,1160.85,1160.85,0,1,1,1
PO0001121,20150203,20150303,20150303,771,SUP022,WH_AM,42,40,26.4512,1110.95,1058.05,0,1,0,0
PO0001122,20150323,20150420,20150420,771,SUP022,WH_AM,42,39,26.4512,1110.95,1031.6,0,1,0,0
PO0001123,20150505,20150602,20150602,771,SUP022,WH_AM,42,42,26.4512,1110.95,1110.95,0,1,1,1
PO0001124,20150528,20150625,20150625,771,SUP022,WH_AM,42,41,26.4512,1110.95,1084.5,0,1,0,0
PO0001125,20160511,20160608,20160608,771,SUP022,WH_AM,42,42,26.4512,1110.95,1110.95,0,1,1,1
PO0001126,20160617,20160715,20160715,771,SUP022,WH_AM,42,42,26.4512,1110.95,1110.95,0,1,1,1
PO0001127,20160801,20160829,20160829,771,SUP022,WH_AM,42,38,26.4512,1110.95,1005.15,0,1,0,0
PO0001128,20170126,20170223,20170223,771,SUP022,WH_AM,42,41,26.4512,1110.95,1084.5,0,1,0,0
PO0001129,20170309,20170406,20170406,771,SUP022,WH_AM,42,38,26.4512,1110.95,1005.15,0,1,0,0
PO0001130,20170409,20170507,20170507,771,SUP022,WH_AM,42,42,26.4512,1110.95,1110.95,0,1,1,1
PO0001131,20151028,20151125,20151126,771,SUP022,WH_APAC,31,31,26.4512,819.99,819.99,1,0,1,0
PO0001132,20151126,20151224,20151224,771,SUP022,WH_APAC,31,31,26.4512,819.99,819.99,0,1,1,1
PO0001133,20151225,20160122,20160128,771,SUP022,WH_APAC,31,29,26.4512,819.99,767.09,6,0,0,0
PO0001134,20160130,20160227,20160227,771,SUP022,WH_APAC,31,31,26.4512,819.99,819.99,0,1,1,1
PO0001135,20160222,20160321,20160321,771,SUP022,WH_APAC,31,31,26.4512,819.99,819.99,0,1,1,1
PO0001136,20160325,20160422,20160501,771,SUP022,WH_APAC,31,31,26.4512,819.99,819.99,9,0,1,0
PO0001137,20161022,20161119,20161119,771,SUP022,WH_APAC,31,31,26.4512,819.99,819.99,0,1,1,1
PO0001138,20161226,20170123,20170202,771,SUP022,WH_APAC,31,31,26.4512,819.99,819.99,10,0,1,0
PO0001139,20150616,20150714,20150714,771,SUP022,WH_EU,25,22,26.4512,661.28,581.93,0,1,0,0
PO0001140,20150717,20150814,20150821,771,SUP022,WH_EU,25,25,26.4512,661.28,661.28,7,0,1,0
PO0001141,20150731,20150828,20150828,771,SUP022,WH_EU,25,25,26.4512,661.28,661.28,0,1,1,1
PO0001142,20151001,20151029,20151029,771,SUP022,WH_EU,25,23,26.4512,661.28,608.38,0,1,0,0
PO0001143,20160923,20161021,20161021,771,SUP022,WH_EU,25,23,26.4512,661.28,608.38,0,1,0,0
PO0001144,20161030,20161127,20161129,771,SUP022,WH_EU,25,25,26.4512,661.28,661.28,2,0,1,0
PO0001145,20161211,20170108,20170108,771,SUP022,WH_EU,25,25,26.4512,661.28,661.28,0,1,1,1
PO0001146,20170514,20170526,20170526,773,SUP012,WH_AM,5,5,163.14,815.7,815.7,0,1,1,1
PO0001147,20170523,20170604,20170607,773,SUP012,WH_AM,5,5,163.14,815.7,815.7,3,0,1,0
PO0001148,20170605,20170617,20170617,773,SUP012,WH_AM,5,5,163.14,815.7,815.7,0,1,1,1
PO0001149,20170608,20170620,20170620,773,SUP012,WH_AM,5,5,163.14,815.7,815.7,0,1,1,1
PO0001150,20170630,20170712,20170712,773,SUP012,WH_EU,5,5,163.14,815.7,815.7,0,1,1,1
PO0001151,20170718,20170730,20170730,773,SUP012,WH_EU,5,5,163.14,815.7,815.7,0,1,1,1
PO0001152,20170805,20170817,20170827,773,SUP012,WH_EU,5,5,163.14,815.7,815.7,10,0,1,0
PO0001153,20170827,20170908,20170908,773,SUP012,WH_EU,5,5,163.14,815.7,815.7,0,1,1,1
PO0001154,20170904,20170916,20170916,773,SUP012,WH_EU,5,5,163.14,815.7,815.7,0,1,1,1
PO0001155,20150127,20150209,20150209,775,SUP002,WH_AM,32,32,6.874,219.97,219.97,0,1,1,1
PO0001156,20150210,20150223,20150223,775,SUP002,WH_AM,32,30,6.874,219.97,206.22,0,1,0,0
PO0001157,20150312,20150325,20150325,775,SUP002,WH_AM,32,32,6.874,219.97,219.97,0,1,1,1
PO0001158,20150418,20150501,20150501,775,SUP002,WH_AM,32,32,6.874,219.97,219.97,0,1,1,1
PO0001159,20150504,20150517,20150517,775,SUP002,WH_AM,32,32,6.874,219.97,219.97,0,1,1,1
PO0001160,20150524,20150606,20150606,775,SUP002,WH_AM,32,32,6.874,219.97,219.97,0,1,1,1
PO0001161,20160415,20160428,20160428,775,SUP002,WH_AM,32,32,6.874,219.97,219.97,0,1,1,1
PO0001162,20160525,20160607,20160607,775,SUP002,WH_AM,32,32,6.874,219.97,219.97,0,1,1,1
PO0001163,20160630,20160713,20160713,775,SUP002,WH_AM,32,32,6.874,219.97,219.97,0,1,1,1
PO0001164,20160809,20160822,20160822,775,SUP002,WH_AM,32,32,6.874,219.97,219.97,0,1,1,1
PO0001165,20170124,20170206,20170206,775,SUP002,WH_AM,32,32,6.874,219.97,219.97,0,1,1,1
PO0001166,20170228,20170313,20170313,775,SUP002,WH_AM,32,30,6.874,219.97,206.22,0,1,0,0
PO0001167,20170331,20170413,20170413,775,SUP002,WH_AM,33,32,6.874,226.84,219.97,0,1,0,0
PO0001168,20151107,20151120,20151120,775,SUP002,WH_APAC,20,20,6.874,137.48,137.48,0,1,1,1
PO0001169,20151117,20151130,20151130,775,SUP002,WH_APAC,20,20,6.874,137.48,137.48,0,1,1,1
PO0001170,20151127,20151210,20151210,775,SUP002,WH_APAC,20,20,6.874,137.48,137.48,0,1,1,1
PO0001171,20151219,20160101,20160101,775,SUP002,WH_APAC,20,20,6.874,137.48,137.48,0,1,1,1
PO0001172,20160121,20160203,20160203,775,SUP002,WH_APAC,20,20,6.874,137.48,137.48,0,1,1,1
PO0001173,20160217,20160301,20160301,775,SUP002,WH_APAC,20,20,6.874,137.48,137.48,0,1,1,1
PO0001174,20160307,20160320,20160320,775,SUP002,WH_APAC,20,20,6.874,137.48,137.48,0,1,1,1
PO0001175,20160928,20161011,20161011,775,SUP002,WH_APAC,20,20,6.874,137.48,137.48,0,1,1,1
PO0001176,20161122,20161205,20161205,775,SUP002,WH_APAC,20,20,6.874,137.48,137.48,0,1,1,1
PO0001177,20161212,20161225,20161225,775,SUP002,WH_APAC,20,18,6.874,137.48,123.73,0,1,0,0
PO0001178,20150605,20150618,20150618,775,SUP002,WH_EU,20,20,6.874,137.48,137.48,0,1,1,1
PO0001179,20150624,20150707,20150707,775,SUP002,WH_EU,20,20,6.874,137.48,137.48,0,1,1,1
PO0001180,20150727,20150809,20150809,775,SUP002,WH_EU,20,20,6.874,137.48,137.48,0,1,1,1
PO0001181,20150815,20150828,20150828,775,SUP002,WH_EU,20,19,6.874,137.48,130.61,0,1,0,0
PO0001182,20150910,20150923,20150923,775,SUP002,WH_EU,20,19,6.874,137.48,130.61,0,1,0,0
PO0001183,20150930,20151013,20151013,775,SUP002,WH_EU,20,20,6.874,137.48,137.48,0,1,1,1
PO0001184,20160918,20161001,20161001,775,SUP002,WH_EU,20,20,6.874,137.48,137.48,0,1,1,1
PO0001185,20161026,20161108,20161108,775,SUP002,WH_EU,20,20,6.874,137.48,137.48,0,1,1,1
PO0001186,20161127,20161210,20161210,775,SUP002,WH_EU,20,20,6.874,137.48,137.48,0,1,1,1
PO0001187,20170103,20170116,20170116,775,SUP002,WH_EU,20,19,6.874,137.48,130.61,0,1,0,0
PO0001188,20170502,20170519,20170519,777,SUP016,WH_AM,13,13,51.8267,673.75,673.75,0,1,1,1
PO0001189,20170507,20170524,20170524,777,SUP016,WH_AM,13,13,51.8267,673.75,673.75,0,1,1,1
PO0001190,20170525,20170611,20170611,777,SUP016,WH_AM,13,13,51.8267,673.75,673.75,0,1,1,1
PO0001191,20170529,20170615,20170615,777,SUP016,WH_AM,13,13,51.8267,673.75,673.75,0,1,1,1
PO0001192,20170622,20170709,20170719,777,SUP016,WH_EU,17,17,51.8267,881.05,881.05,10,0,1,0
PO0001193,20170705,20170722,20170722,777,SUP016,WH_EU,17,17,51.8267,881.05,881.05,0,1,1,1
PO0001194,20170805,20170822,20170828,777,SUP016,WH_EU,17,17,51.8267,881.05,881.05,6,0,1,0
PO0001195,20170810,20170827,20170827,777,SUP016,WH_EU,17,17,51.8267,881.05,881.05,0,1,1,1
PO0001196,20170905,20170922,20170922,777,SUP016,WH_EU,17,16,51.8267,881.05,829.23,0,1,0,0
PO0001197,20170911,20170928,20170928,777,SUP016,WH_EU,17,17,51.8267,881.05,881.05,0,1,1,1
PO0001198,20150122,20150216,20150216,778,SUP023,WH_AM,40,40,16.87,674.8,674.8,0,1,1,1
PO0001199,20150303,20150328,20150406,778,SUP023,WH_AM,40,36,16.87,674.8,607.32,9,0,0,0
PO0001200,20150407,20150502,20150502,778,SUP023,WH_AM,40,40,16.87,674.8,674.8,0,1,1,1
PO0001201,20150516,20150610,20150610,778,SUP023,WH_AM,40,40,16.87,674.8,674.8,0,1,1,1
PO0001202,20160504,20160529,20160607,778,SUP023,WH_AM,40,40,16.87,674.8,674.8,9,0,1,0
PO0001203,20160626,20160721,20160721,778,SUP023,WH_AM,40,38,16.87,674.8,641.06,0,1,0,0
PO0001204,20160806,20160831,20160905,778,SUP023,WH_AM,40,40,16.87,674.8,674.8,5,0,1,0
PO0001205,20170204,20170301,20170301,778,SUP023,WH_AM,40,40,16.87,674.8,674.8,0,1,1,1
PO0001206,20170320,20170414,20170417,778,SUP023,WH_AM,40,40,16.87,674.8,674.8,3,0,1,0
PO0001207,20151105,20151130,20151130,778,SUP023,WH_APAC,26,26,16.87,438.62,438.62,0,1,1,1
PO0001208,20151112,20151207,20151207,778,SUP023,WH_APAC,26,24,16.87,438.62,404.88,0,1,0,0
PO0001209,20151218,20160112,20160114,778,SUP023,WH_APAC,26,26,16.87,438.62,438.62,2,0,1,0
PO0001210,20160115,20160209,20160209,778,SUP023,WH_APAC,26,26,16.87,438.62,438.62,0,1,1,1
PO0001211,20160304,20160329,20160329,778,SUP023,WH_APAC,26,26,16.87,438.62,438.62,0,1,1,1
PO0001212,20160321,20160415,20160415,778,SUP023,WH_APAC,26,24,16.87,438.62,404.88,0,1,0,0
PO0001213,20161118,20161213,20161213,778,SUP023,WH_APAC,26,26,16.87,438.62,438.62,0,1,1,1
PO0001214,20150610,20150705,20150711,778,SUP023,WH_EU,28,25,16.87,472.36,421.75,6,0,0,0
PO0001215,20150710,20150804,20150804,778,SUP023,WH_EU,28,28,16.87,472.36,472.36,0,1,1,1
PO0001216,20150816,20150910,20150910,778,SUP023,WH_EU,28,28,16.87,472.36,472.36,0,1,1,1
PO0001217,20150912,20151007,20151007,778,SUP023,WH_EU,28,28,16.87,472.36,472.36,0,1,1,1
PO0001218,20151014,20151108,20151108,778,SUP023,WH_EU,28,26,16.87,472.36,438.62,0,1,0,0
PO0001219,20161002,20161027,20161027,778,SUP023,WH_EU,28,26,16.87,472.36,438.62,0,1,0,0
PO0001220,20161112,20161207,20161215,778,SUP023,WH_EU,28,26,16.87,472.36,438.62,8,0,0,0
PO0001221,20161211,20170105,20170105,778,SUP023,WH_EU,28,28,16.87,472.36,472.36,0,1,1,1
PO0001222,20170427,20170511,20170511,786,SUP007,WH_AM,5,5,119.06,595.3,595.3,0,1,1,1
PO0001223,20170512,20170526,20170526,786,SUP007,WH_AM,5,5,119.06,595.3,595.3,0,1,1,1
PO0001224,20170517,20170531,20170531,786,SUP007,WH_AM,5,5,119.06,595.3,595.3,0,1,1,1
PO0001225,20170606,20170620,20170620,786,SUP007,WH_AM,5,5,119.06,595.3,595.3,0,1,1,1
PO0001226,20170620,20170704,20170704,786,SUP007,WH_EU,5,5,119.06,595.3,595.3,0,1,1,1
PO0001227,20170705,20170719,20170719,786,SUP007,WH_EU,5,5,119.06,595.3,595.3,0,1,1,1
PO0001228,20170715,20170729,20170729,786,SUP007,WH_EU,5,5,119.06,595.3,595.3,0,1,1,1
PO0001229,20170731,20170814,20170814,786,SUP007,WH_EU,5,5,119.06,595.3,595.3,0,1,1,1
PO0001230,20170810,20170824,20170824,786,SUP007,WH_EU,5,5,119.06,595.3,595.3,0,1,1,1
PO0001231,20170822,20170905,20170905,786,SUP007,WH_EU,5,5,119.06,595.3,595.3,0,1,1,1
PO0001232,20170901,20170915,20170915,786,SUP007,WH_EU,5,5,119.06,595.3,595.3,0,1,1,1
PO0001233,20150203,20150213,20150213,792,SUP001,WH_AM,26,26,10.0842,262.19,262.19,0,1,1,1
PO0001234,20150303,20150313,20150313,792,SUP001,WH_AM,26,26,10.0842,262.19,262.19,0,1,1,1
PO0001235,20150327,20150406,20150406,792,SUP001,WH_AM,27,27,10.0842,272.27,272.27,0,1,1,1
PO0001236,20150415,20150425,20150425,792,SUP001,WH_AM,26,26,10.0842,262.19,262.19,0,1,1,1
PO0001237,20150512,20150522,20150522,792,SUP001,WH_AM,26,26,10.0842,262.19,262.19,0,1,1,1
PO0001238,20160404,20160414,20160419,792,SUP001,WH_AM,30,30,10.0842,302.52,302.52,5,0,1,0
PO0001239,20160502,20160512,20160512,792,SUP001,WH_AM,26,26,10.0842,262.19,262.19,0,1,1,1
PO0001240,20160607,20160617,20160617,792,SUP001,WH_AM,26,26,10.0842,262.19,262.19,0,1,1,1
PO0001241,20160621,20160701,20160701,792,SUP001,WH_AM,26,26,10.0842,262.19,262.19,0,1,1,1
PO0001242,20160722,20160801,20160801,792,SUP001,WH_AM,26,26,10.0842,262.19,262.19,0,1,1,1
PO0001243,20161020,20161030,20161030,792,SUP001,WH_AM,26,26,10.0842,262.19,262.19,0,1,1,1
PO0001244,20170207,20170217,20170217,792,SUP001,WH_AM,26,26,10.0842,262.19,262.19,0,1,1,1
PO0001245,20170305,20170315,20170315,792,SUP001,WH_AM,31,31,10.0842,312.61,312.61,0,1,1,1
PO0001246,20170405,20170415,20170415,792,SUP001,WH_AM,26,26,10.0842,262.19,262.19,0,1,1,1
PO0001247,20151101,20151111,20151111,792,SUP001,WH_APAC,17,17,10.0842,171.43,171.43,0,1,1,1
PO0001248,20151122,20151202,20151202,792,SUP001,WH_APAC,17,17,10.0842,171.43,171.43,0,1,1,1
PO0001249,20151210,20151220,20151220,792,SUP001,WH_APAC,17,17,10.0842,171.43,171.43,0,1,1,1
PO0001250,20151225,20160104,20160104,792,SUP001,WH_APAC,17,17,10.0842,171.43,171.43,0,1,1,1
PO0001251,20160114,20160124,20160124,792,SUP001,WH_APAC,20,20,10.0842,201.68,201.68,0,1,1,1
PO0001252,20160125,20160204,20160204,792,SUP001,WH_APAC,17,17,10.0842,171.43,171.43,0,1,1,1
PO0001253,20160229,20160310,20160310,792,SUP001,WH_APAC,17,17,10.0842,171.43,171.43,0,1,1,1
PO0001254,20160317,20160327,20160327,792,SUP001,WH_APAC,17,17,10.0842,171.43,171.43,0,1,1,1
PO0001255,20160902,20160912,20160912,792,SUP001,WH_APAC,17,17,10.0842,171.43,171.43,0,1,1,1
PO0001256,20161122,20161202,20161202,792,SUP001,WH_APAC,17,16,10.0842,171.43,161.35,0,1,0,0
PO0001257,20170111,20170121,20170121,792,SUP001,WH_APAC,17,17,10.0842,171.43,171.43,0,1,1,1
PO0001258,20150701,20150711,20150715,792,SUP001,WH_EU,21,21,10.0842,211.77,211.77,4,0,1,0
PO0001259,20150724,20150803,20150803,792,SUP001,WH_EU,21,21,10.0842,211.77,211.77,0,1,1,1
PO0001260,20150815,20150825,20150825,792,SUP001,WH_EU,21,21,10.0842,211.77,211.77,0,1,1,1
PO0001261,20150831,20150910,20150910,792,SUP001,WH_EU,21,21,10.0842,211.77,211.77,0,1,1,1
PO0001262,20150916,20150926,20151004,792,SUP001,WH_EU,21,21,10.0842,211.77,211.77,8,0,1,0
PO0001263,20151003,20151013,20151013,792,SUP001,WH_EU,21,21,10.0842,211.77,211.77,0,1,1,1
PO0001264,20160920,20160930,20160930,792,SUP001,WH_EU,21,21,10.0842,211.77,211.77,0,1,1,1
PO0001265,20161013,20161023,20161023,792,SUP001,WH_EU,21,21,10.0842,211.77,211.77,0,1,1,1
PO0001266,20161116,20161126,20161126,792,SUP001,WH_EU,21,20,10.0842,211.77,201.68,0,1,0,0
PO0001267,20161123,20161203,20161203,792,SUP001,WH_EU,21,20,10.0842,211.77,201.68,0,1,0,0
PO0001268,20161221,20161231,20161231,792,SUP001,WH_EU,21,21,10.0842,211.77,211.77,0,1,1,1
PO0001269,20170114,20170124,20170124,792,SUP001,WH_EU,21,21,10.0842,211.77,211.77,0,1,1,1
PO0001270,20150117,20150124,20150124,793,SUP008,WH_AM,27,27,10.2167,275.85,275.85,0,1,1,1
PO0001271,20150222,20150301,20150301,793,SUP008,WH_AM,29,28,10.2167,296.28,286.07,0,1,0,0
PO0001272,20150321,20150328,20150328,793,SUP008,WH_AM,28,27,10.2167,286.07,275.85,0,1,0,0
PO0001273,20150405,20150412,20150412,793,SUP008,WH_AM,27,27,10.2167,275.85,275.85,0,1,1,1
PO0001274,20150422,20150429,20150429,793,SUP008,WH_AM,30,30,10.2167,306.5,306.5,0,1,1,1
PO0001275,20150510,20150517,20150517,793,SUP008,WH_AM,28,28,10.2167,286.07,286.07,0,1,1,1
PO0001276,20160415,20160422,20160422,793,SUP008,WH_AM,27,27,10.2167,275.85,275.85,0,1,1,1
PO0001277,20160513,20160520,20160520,793,SUP008,WH_AM,27,27,10.2167,275.85,275.85,0,1,1,1
PO0001278,20160622,20160629,20160629,793,SUP008,WH_AM,27,27,10.2167,275.85,275.85,0,1,1,1
PO0001279,20160714,20160721,20160721,793,SUP008,WH_AM,28,28,10.2167,286.07,286.07,0,1,1,1
PO0001280,20160726,20160802,20160802,793,SUP008,WH_AM,28,28,10.2167,286.07,286.07,0,1,1,1
PO0001281,20160816,20160823,20160823,793,SUP008,WH_AM,27,26,10.2167,275.85,265.63,0,1,0,0
PO0001282,20160920,20160927,20160927,793,SUP008,WH_AM,28,28,10.2167,286.07,286.07,0,1,1,1
PO0001283,20170215,20170222,20170222,793,SUP008,WH_AM,27,27,10.2167,275.85,275.85,0,1,1,1
PO0001284,20170323,20170330,20170330,793,SUP008,WH_AM,31,31,10.2167,316.72,316.72,0,1,1,1
PO0001285,20151030,20151106,20151106,793,SUP008,WH_APAC,15,15,10.2167,153.25,153.25,0,1,1,1
PO0001286,20151123,20151130,20151130,793,SUP008,WH_APAC,15,15,10.2167,153.25,153.25,0,1,1,1
PO0001287,20151209,20151216,20151216,793,SUP008,WH_APAC,15,15,10.2167,153.25,153.25,0,1,1,1
PO0001288,20151217,20151224,20151224,793,SUP008,WH_APAC,15,15,10.2167,153.25,153.25,0,1,1,1
PO0001289,20160111,20160118,20160118,793,SUP008,WH_APAC,15,15,10.2167,153.25,153.25,0,1,1,1
PO0001290,20160204,20160211,20160211,793,SUP008,WH_APAC,15,15,10.2167,153.25,153.25,0,1,1,1
PO0001291,20160218,20160225,20160225,793,SUP008,WH_APAC,15,15,10.2167,153.25,153.25,0,1,1,1
PO0001292,20160226,20160304,20160304,793,SUP008,WH_APAC,15,15,10.2167,153.25,153.25,0,1,1,1
PO0001293,20160313,20160320,20160320,793,SUP008,WH_APAC,15,15,10.2167,153.25,153.25,0,1,1,1
PO0001294,20160401,20160408,20160408,793,SUP008,WH_APAC,15,15,10.2167,153.25,153.25,0,1,1,1
PO0001295,20161013,20161020,20161020,793,SUP008,WH_APAC,15,15,10.2167,153.25,153.25,0,1,1,1
PO0001296,20161206,20161213,20161213,793,SUP008,WH_APAC,15,15,10.2167,153.25,153.25,0,1,1,1
PO0001297,20150606,20150613,20150613,793,SUP008,WH_EU,18,18,10.2167,183.9,183.9,0,1,1,1
PO0001298,20150628,20150705,20150705,793,SUP008,WH_EU,18,18,10.2167,183.9,183.9,0,1,1,1
PO0001299,20150717,20150724,20150724,793,SUP008,WH_EU,18,18,10.2167,183.9,183.9,0,1,1,1
PO0001300,20150813,20150820,20150820,793,SUP008,WH_EU,18,18,10.2167,183.9,183.9,0,1,1,1
PO0001301,20150827,20150903,20150903,793,SUP008,WH_EU,18,18,10.2167,183.9,183.9,0,1,1,1
PO0001302,20150921,20150928,20150928,793,SUP008,WH_EU,18,18,10.2167,183.9,183.9,0,1,1,1
PO0001303,20151011,20151018,20151018,793,SUP008,WH_EU,21,21,10.2167,214.55,214.55,0,1,1,1
PO0001304,20151020,20151027,20151027,793,SUP008,WH_EU,18,18,10.2167,183.9,183.9,0,1,1,1
PO0001305,20160921,20160928,20160928,793,SUP008,WH_EU,18,18,10.2167,183.9,183.9,0,1,1,1
PO0001306,20161018,20161025,20161025,793,SUP008,WH_EU,18,18,10.2167,183.9,183.9,0,1,1,1
PO0001307,20161128,20161205,20161205,793,SUP008,WH_EU,18,18,10.2167,183.9,183.9,0,1,1,1
PO0001308,20161228,20170104,20170104,793,SUP008,WH_EU,18,18,10.2167,183.9,183.9,0,1,1,1
PO0001309,20150125,20150206,20150206,797,SUP012,WH_AM,30,29,12.391,371.73,359.34,0,1,0,0
PO0001310,20150301,20150313,20150313,797,SUP012,WH_AM,30,30,12.391,371.73,371.73,0,1,1,1
PO0001311,20150323,20150404,20150404,797,SUP012,WH_AM,30,30,12.391,371.73,371.73,0,1,1,1
PO0001312,20150414,20150426,20150426,797,SUP012,WH_AM,30,30,12.391,371.73,371.73,0,1,1,1
PO0001313,20150510,20150522,20150522,797,SUP012,WH_AM,30,30,12.391,371.73,371.73,0,1,1,1
PO0001314,20150522,20150603,20150603,797,SUP012,WH_AM,30,30,12.391,371.73,371.73,0,1,1,1
PO0001315,20160423,20160505,20160505,797,SUP012,WH_AM,30,28,12.391,371.73,346.95,0,1,0,0
PO0001316,20160513,20160525,20160525,797,SUP012,WH_AM,30,30,12.391,371.73,371.73,0,1,1,1
PO0001317,20160602,20160614,20160614,797,SUP012,WH_AM,30,30,12.391,371.73,371.73,0,1,1,1
PO0001318,20160701,20160713,20160713,797,SUP012,WH_AM,30,30,12.391,371.73,371.73,0,1,1,1
PO0001319,20160813,20160825,20160825,797,SUP012,WH_AM,30,30,12.391,371.73,371.73,0,1,1,1
PO0001320,20170217,20170301,20170301,797,SUP012,WH_AM,30,30,12.391,371.73,371.73,0,1,1,1
PO0001321,20170305,20170317,20170317,797,SUP012,WH_AM,30,28,12.391,371.73,346.95,0,1,0,0
PO0001322,20170420,20170502,20170502,797,SUP012,WH_AM,30,30,12.391,371.73,371.73,0,1,1,1
PO0001323,20151108,20151120,20151120,797,SUP012,WH_APAC,24,24,12.391,297.38,297.38,0,1,1,1
PO0001324,20151121,20151203,20151203,797,SUP012,WH_APAC,21,21,12.391,260.21,260.21,0,1,1,1
PO0001325,20151214,20151226,20151226,797,SUP012,WH_APAC,21,21,12.391,260.21,260.21,0,1,1,1
PO0001326,20151228,20160109,20160109,797,SUP012,WH_APAC,21,21,12.391,260.21,260.21,0,1,1,1
PO0001327,20160113,20160125,20160125,797,SUP012,WH_APAC,21,21,12.391,260.21,260.21,0,1,1,1
PO0001328,20160208,20160220,20160220,797,SUP012,WH_APAC,21,20,12.391,260.21,247.82,0,1,0,0
PO0001329,20160216,20160228,20160228,797,SUP012,WH_APAC,21,20,12.391,260.21,247.82,0,1,0,0
PO0001330,20160316,20160328,20160328,797,SUP012,WH_APAC,21,21,12.391,260.21,260.21,0,1,1,1
PO0001331,20161013,20161025,20161025,797,SUP012,WH_APAC,21,21,12.391,260.21,260.21,0,1,1,1
PO0001332,20170106,20170118,20170120,797,SUP012,WH_APAC,21,20,12.391,260.21,247.82,2,0,0,0
