goods_receipt_id,purchase_order_id,receipt_date_key,product_id,supplier_id,warehouse_id,ordered_quantity,received_quantity,short_quantity,delay_days,is_on_time,is_in_full,is_otif
GR0000640,PO0000640,20160109,403,SUP014,WH_APAC,287,287,0,0,1,1,1
GR0000641,PO0000641,20160126,403,SUP014,WH_APAC,287,287,0,0,1,1,1
GR0000642,PO0000642,20160212,403,SUP014,WH_APAC,288,288,0,0,1,1,1
GR0000643,PO0000643,20160229,403,SUP014,WH_APAC,286,286,0,0,1,1,1
GR0000644,PO0000644,20160318,403,SUP014,WH_APAC,303,303,0,0,1,1,1
GR0000645,PO0000645,20160405,403,SUP014,WH_APAC,282,282,0,1,0,1,0
GR0000646,PO0000646,20160914,403,SUP014,WH_APAC,283,283,0,0,1,1,1
GR0000647,PO0000647,20161024,403,SUP014,WH_APAC,284,280,4,0,1,0,0
GR0000648,PO0000648,20161130,403,SUP014,WH_APAC,283,283,0,0,1,1,1
GR0000649,PO0000649,20170111,403,SUP014,WH_APAC,284,284,0,0,1,1,1
GR0000650,PO0000650,20150706,403,SUP014,WH_EU,463,463,0,0,1,1,1
GR0000651,PO0000651,20150728,403,SUP014,WH_EU,462,462,0,0,1,1,1
GR0000652,PO0000652,20150819,403,SUP014,WH_EU,467,467,0,0,1,1,1
GR0000653,PO0000653,20150911,403,SUP014,WH_EU,470,470,0,0,1,1,1
GR0000654,PO0000654,20151003,403,SUP014,WH_EU,465,465,0,0,1,1,1
GR0000655,PO0000655,20151024,403,SUP014,WH_EU,470,470,0,0,1,1,1
GR0000656,PO0000656,20160923,403,SUP014,WH_EU,461,461,0,0,1,1,1
GR0000657,PO0000657,20161028,403,SUP014,WH_EU,460,447,13,3,0,0,0
GR0000658,PO0000658,20161126,403,SUP014,WH_EU,473,473,0,0,1,1,1
GR0000659,PO0000659,20170101,403,SUP014,WH_EU,470,470,0,0,1,1,1
GR0000660,PO0000660,20170705,403,SUP014,WH_EU,468,468,0,0,1,1,1
GR0000661,PO0000661,20170727,403,SUP014,WH_EU,466,452,14,0,1,0,0
GR0000662,PO0000662,20170817,403,SUP014,WH_EU,475,475,0,0,1,1,1
GR0000663,PO0000663,20170913,403,SUP014,WH_EU,471,443,28,5,0,0,0
GR0000664,PO0000664,20171003,403,SUP014,WH_EU,475,475,0,0,1,1,1
GR0000665,PO0000665,20150216,502,SUP011,WH_AM,1707,1707,0,0,1,1,1
GR0000666,PO0000666,20150317,502,SUP011,WH_AM,1758,1758,0,0,1,1,1
GR0000667,PO0000667,20150415,502,SUP011,WH_AM,1751,1751,0,0,1,1,1
GR0000668,PO0000668,20150513,502,SUP011,WH_AM,1744,1624,120,0,1,0,0
GR0000669,PO0000669,20150610,502,SUP011,WH_AM,1768,1712,56,0,1,0,0
GR0000670,PO0000670,20160509,502,SUP011,WH_AM,1721,1721,0,0,1,1,1
GR0000671,PO0000671,20160608,502,SUP011,WH_AM,1719,1719,0,0,1,1,1
GR0000672,PO0000672,20160710,502,SUP011,WH_AM,1720,1630,90,3,0,0,0
GR0000673,PO0000673,20160804,502,SUP011,WH_AM,1736,1620,116,0,1,0,0
GR0000674,PO0000674,20160829,502,SUP011,WH_AM,1779,1686,93,0,1,0,0
GR0000675,PO0000675,20170212,502,SUP011,WH_AM,1745,1669,76,0,1,0,0
GR0000676,PO0000676,20170310,502,SUP011,WH_AM,1706,1641,65,0,1,0,0
GR0000677,PO0000677,20170404,502,SUP011,WH_AM,1716,1716,0,0,1,1,1
GR0000678,PO0000678,20170504,502,SUP011,WH_AM,1720,1663,57,0,1,0,0
GR0000679,PO0000679,20170603,502,SUP011,WH_AM,1726,1726,0,0,1,1,1
GR0000680,PO0000680,20170703,502,SUP011,WH_AM,1745,1745,0,0,1,1,1
GR0000681,PO0000681,20151124,502,SUP011,WH_APAC,811,811,0,0,1,1,1
GR0000682,PO0000682,20151214,502,SUP011,WH_APAC,800,800,0,0,1,1,1
GR0000683,PO0000683,20160102,502,SUP011,WH_APAC,805,805,0,0,1,1,1
GR0000684,PO0000684,20160121,502,SUP011,WH_APAC,794,742,52,0,1,0,0
GR0000685,PO0000685,20160207,502,SUP011,WH_APAC,783,725,58,0,1,0,0
GR0000686,PO0000686,20160304,502,SUP011,WH_APAC,781,781,0,9,0,1,0
GR0000687,PO0000687,20160322,502,SUP011,WH_APAC,769,769,0,0,1,1,1
GR0000688,PO0000688,20160410,502,SUP011,WH_APAC,826,826,0,0,1,1,1
GR0000689,PO0000689,20160927,502,SUP011,WH_APAC,780,780,0,0,1,1,1
GR0000690,PO0000690,20161107,502,SUP011,WH_APAC,787,787,0,0,1,1,1
GR0000691,PO0000691,20161224,502,SUP011,WH_APAC,776,776,0,0,1,1,1
GR0000692,PO0000692,20170206,502,SUP011,WH_APAC,769,769,0,7,0,1,0
GR0000693,PO0000693,20150710,502,SUP011,WH_EU,1354,1348,6,0,1,0,0
GR0000694,PO0000694,20150731,502,SUP011,WH_EU,1316,1305,11,0,1,0,0
GR0000695,PO0000695,20150823,502,SUP011,WH_EU,1338,1338,0,0,1,1,1
GR0000696,PO0000696,20150918,502,SUP011,WH_EU,1347,1347,0,3,0,1,0
GR0000697,PO0000697,20151010,502,SUP011,WH_EU,1401,1401,0,0,1,1,1
GR0000698,PO0000698,20151102,502,SUP011,WH_EU,1352,1308,44,0,1,0,0
GR0000699,PO0000699,20161004,502,SUP011,WH_EU,1333,1189,144,0,1,0,0
GR0000700,PO0000700,20161101,502,SUP011,WH_EU,1322,1256,66,0,1,0,0
GR0000701,PO0000701,20161208,502,SUP011,WH_EU,1318,1318,0,6,0,1,0
GR0000702,PO0000702,20170105,502,SUP011,WH_EU,1319,1319,0,0,1,1,1
GR0000703,PO0000703,20170710,502,SUP011,WH_EU,1352,1315,37,0,1,0,0
GR0000704,PO0000704,20170802,502,SUP011,WH_EU,1322,1277,45,0,1,0,0
GR0000705,PO0000705,20170823,502,SUP011,WH_EU,1325,1308,17,0,1,0,0
GR0000706,PO0000706,20170914,502,SUP011,WH_EU,1328,1328,0,0,1,1,1
GR0000707,PO0000707,20171007,502,SUP011,WH_EU,1325,1325,0,0,1,1,1
GR0000708,PO0000708,20150209,564,SUP013,WH_AM,34,34,0,0,1,1,1
GR0000709,PO0000709,20150321,564,SUP013,WH_AM,34,34,0,0,1,1,1
GR0000710,PO0000710,20150527,564,SUP013,WH_AM,34,34,0,0,1,1,1
GR0000711,PO0000711,20150613,564,SUP013,WH_AM,34,34,0,0,1,1,1
GR0000712,PO0000712,20160529,564,SUP013,WH_AM,34,34,0,10,0,1,0
GR0000713,PO0000713,20160705,564,SUP013,WH_AM,34,34,0,0,1,1,1
GR0000714,PO0000714,20160720,564,SUP013,WH_AM,34,34,0,0,1,1,1
GR0000715,PO0000715,20160816,564,SUP013,WH_AM,34,34,0,0,1,1,1
GR0000716,PO0000716,20160830,564,SUP013,WH_AM,34,34,0,0,1,1,1
GR0000717,PO0000717,20170320,564,SUP013,WH_AM,34,34,0,8,0,1,0
GR0000718,PO0000718,20170501,564,SUP013,WH_AM,34,34,0,0,1,1,1
GR0000719,PO0000719,20151129,564,SUP013,WH_APAC,24,24,0,0,1,1,1
GR0000720,PO0000720,20151210,564,SUP013,WH_APAC,24,24,0,0,1,1,1
GR0000721,PO0000721,20160125,564,SUP013,WH_APAC,24,24,0,0,1,1,1
GR0000722,PO0000722,20160220,564,SUP013,WH_APAC,24,24,0,0,1,1,1
GR0000723,PO0000723,20160316,564,SUP013,WH_APAC,24,24,0,0,1,1,1
GR0000724,PO0000724,20160323,564,SUP013,WH_APAC,24,22,2,0,1,0,0
GR0000725,PO0000725,20160411,564,SUP013,WH_APAC,24,24,0,0,1,1,1
GR0000726,PO0000726,20161022,564,SUP013,WH_APAC,24,24,0,0,1,1,1
GR0000727,PO0000727,20161226,564,SUP013,WH_APAC,24,24,0,0,1,1,1
GR0000728,PO0000728,20150701,564,SUP013,WH_EU,22,22,0,0,1,1,1
GR0000729,PO0000729,20150723,564,SUP013,WH_EU,22,22,0,0,1,1,1
GR0000730,PO0000730,20150731,564,SUP013,WH_EU,22,22,0,0,1,1,1
GR0000731,PO0000731,20150910,564,SUP013,WH_EU,22,22,0,0,1,1,1
GR0000732,PO0000732,20151005,564,SUP013,WH_EU,22,22,0,0,1,1,1
GR0000733,PO0000733,20151029,564,SUP013,WH_EU,22,22,0,5,0,1,0
GR0000734,PO0000734,20160917,564,SUP013,WH_EU,22,22,0,0,1,1,1
GR0000735,PO0000735,20161031,564,SUP013,WH_EU,22,22,0,0,1,1,1
GR0000736,PO0000736,20161208,564,SUP013,WH_EU,22,22,0,0,1,1,1
GR0000737,PO0000737,20170203,564,SUP013,WH_EU,22,22,0,0,1,1,1
GR0000738,PO0000738,20150218,565,SUP020,WH_AM,38,38,0,0,1,1,1
GR0000739,PO0000739,20150309,565,SUP020,WH_AM,38,33,5,0,1,0,0
GR0000740,PO0000740,20150426,565,SUP020,WH_AM,38,34,4,9,0,0,0
GR0000741,PO0000741,20150514,565,SUP020,WH_AM,38,38,0,3,0,1,0
GR0000742,PO0000742,20160430,565,SUP020,WH_AM,38,38,0,0,1,1,1
GR0000743,PO0000743,20160601,565,SUP020,WH_AM,38,35,3,0,1,0,0
GR0000744,PO0000744,20160722,565,SUP020,WH_AM,38,33,5,4,0,0,0
GR0000745,PO0000745,20160819,565,SUP020,WH_AM,38,38,0,0,1,1,1
GR0000746,PO0000746,20161012,565,SUP020,WH_AM,38,38,0,0,1,1,1
GR0000747,PO0000747,20170403,565,SUP020,WH_AM,38,38,0,4,0,1,0
GR0000748,PO0000748,20170429,565,SUP020,WH_AM,38,38,0,0,1,1,1
GR0000749,PO0000749,20151123,565,SUP020,WH_APAC,29,29,0,0,1,1,1
GR0000750,PO0000750,20151221,565,SUP020,WH_APAC,29,29,0,0,1,1,1
GR0000751,PO0000751,20160109,565,SUP020,WH_APAC,29,29,0,0,1,1,1
GR0000752,PO0000752,20160216,565,SUP020,WH_APAC,29,29,0,0,1,1,1
GR0000753,PO0000753,20160310,565,SUP020,WH_APAC,29,25,4,0,1,0,0
GR0000754,PO0000754,20160321,565,SUP020,WH_APAC,29,26,3,0,1,0,0
GR0000755,PO0000755,20160420,565,SUP020,WH_APAC,29,29,0,0,1,1,1
GR0000756,PO0000756,20161209,565,SUP020,WH_APAC,29,25,4,0,1,0,0
GR0000757,PO0000757,20150708,565,SUP020,WH_EU,29,27,2,0,1,0,0
GR0000758,PO0000758,20150730,565,SUP020,WH_EU,29,29,0,3,0,1,0
GR0000759,PO0000759,20150926,565,SUP020,WH_EU,29,29,0,8,0,1,0
GR0000760,PO0000760,20151014,565,SUP020,WH_EU,29,26,3,0,1,0,0
GR0000761,PO0000761,20151113,565,SUP020,WH_EU,29,29,0,0,1,1,1
GR0000762,PO0000762,20161021,565,SUP020,WH_EU,29,24,5,0,1,0,0
GR0000763,PO0000763,20161120,565,SUP020,WH_EU,29,25,4,0,1,0,0
GR0000764,PO0000764,20161222,565,SUP020,WH_EU,29,29,0,0,1,1,1
GR0000765,PO0000765,20170203,565,SUP020,WH_EU,29,29,0,0,1,1,1
GR0000766,PO0000766,20150302,567,SUP010,WH_AM,40,40,0,0,1,1,1
GR0000767,PO0000767,20150325,567,SUP010,WH_AM,40,40,0,0,1,1,1
GR0000768,PO0000768,20150427,567,SUP010,WH_AM,40,38,2,2,0,0,0
GR0000769,PO0000769,20150509,567,SUP010,WH_AM,40,40,0,0,1,1,1
GR0000770,PO0000770,20160521,567,SUP010,WH_AM,40,40,0,7,0,1,0
GR0000771,PO0000771,20160604,567,SUP010,WH_AM,40,40,0,0,1,1,1
GR0000772,PO0000772,20160802,567,SUP010,WH_AM,40,40,0,0,1,1,1
GR0000773,PO0000773,20160826,567,SUP010,WH_AM,40,40,0,0,1,1,1
GR0000774,PO0000774,20170318,567,SUP010,WH_AM,40,40,0,0,1,1,1
GR0000775,PO0000775,20170504,567,SUP010,WH_AM,40,40,0,0,1,1,1
GR0000776,PO0000776,20151117,567,SUP010,WH_APAC,24,24,0,0,1,1,1
GR0000777,PO0000777,20151229,567,SUP010,WH_APAC,24,23,1,0,1,0,0
GR0000778,PO0000778,20160130,567,SUP010,WH_APAC,24,24,0,8,0,1,0
GR0000779,PO0000779,20160223,567,SUP010,WH_APAC,24,24,0,0,1,1,1
GR0000780,PO0000780,20160310,567,SUP010,WH_APAC,24,24,0,0,1,1,1
GR0000781,PO0000781,20160917,567,SUP010,WH_APAC,24,24,0,0,1,1,1
GR0000782,PO0000782,20161207,567,SUP010,WH_APAC,24,24,0,0,1,1,1
GR0000783,PO0000783,20150708,567,SUP010,WH_EU,25,24,1,0,1,0,0
GR0000784,PO0000784,20150805,567,SUP010,WH_EU,25,23,2,0,1,0,0
GR0000785,PO0000785,20150822,567,SUP010,WH_EU,25,25,0,0,1,1,1
GR0000786,PO0000786,20150919,567,SUP010,WH_EU,25,25,0,0,1,1,1
GR0000787,PO0000787,20151031,567,SUP010,WH_EU,25,25,0,0,1,1,1
GR0000788,PO0000788,20160918,567,SUP010,WH_EU,25,25,0,0,1,1,1
GR0000789,PO0000789,20161110,567,SUP010,WH_EU,25,25,0,0,1,1,1
GR0000790,PO0000790,20170103,567,SUP010,WH_EU,25,24,1,0,1,0,0
GR0000791,PO0000791,20150304,572,SUP021,WH_AM,42,42,0,0,1,1,1
GR0000792,PO0000792,20150327,572,SUP021,WH_AM,42,42,0,0,1,1,1
GR0000793,PO0000793,20150508,572,SUP021,WH_AM,42,42,0,0,1,1,1
GR0000794,PO0000794,20150628,572,SUP021,WH_AM,42,42,0,7,0,1,0
GR0000795,PO0000795,20160604,572,SUP021,WH_AM,42,42,0,4,0,1,0
GR0000796,PO0000796,20160720,572,SUP021,WH_AM,42,42,0,10,0,1,0
GR0000797,PO0000797,20160821,572,SUP021,WH_AM,42,42,0,0,1,1,1
GR0000798,PO0000798,20170228,572,SUP021,WH_AM,42,37,5,0,1,0,0
GR0000799,PO0000799,20170329,572,SUP021,WH_AM,42,38,4,0,1,0,0
GR0000800,PO0000800,20170508,572,SUP021,WH_AM,42,37,5,0,1,0,0
GR0000801,PO0000801,20151128,572,SUP021,WH_APAC,23,21,2,0,1,0,0
GR0000802,PO0000802,20151217,572,SUP021,WH_APAC,23,23,0,0,1,1,1
GR0000803,PO0000803,20160122,572,SUP021,WH_APAC,23,23,0,0,1,1,1
GR0000804,PO0000804,20160223,572,SUP021,WH_APAC,23,20,3,0,1,0,0
GR0000805,PO0000805,20160331,572,SUP021,WH_APAC,23,23,0,3,0,1,0
GR0000806,PO0000806,20160420,572,SUP021,WH_APAC,23,20,3,0,1,0,0
GR0000807,PO0000807,20161102,572,SUP021,WH_APAC,23,23,0,0,1,1,1
GR0000808,PO0000808,20170206,572,SUP021,WH_APAC,23,23,0,0,1,1,1
GR0000809,PO0000809,20150709,572,SUP021,WH_EU,32,32,0,0,1,1,1
GR0000810,PO0000810,20150806,572,SUP021,WH_EU,32,32,0,6,0,1,0
GR0000811,PO0000811,20150905,572,SUP021,WH_EU,32,32,0,0,1,1,1
GR0000812,PO0000812,20150917,572,SUP021,WH_EU,32,32,0,0,1,1,1
GR0000813,PO0000813,20151109,572,SUP021,WH_EU,32,32,0,9,0,1,0
GR0000814,PO0000814,20151119,572,SUP021,WH_EU,32,27,5,0,1,0,0
GR0000815,PO0000815,20161203,572,SUP021,WH_EU,32,32,0,0,1,1,1
GR0000816,PO0000816,20170214,572,SUP021,WH_EU,32,32,0,0,1,1,1
GR0000817,PO0000817,20170511,607,SUP002,WH_AM,5,5,0,0,1,1,1
GR0000818,PO0000818,20170515,607,SUP002,WH_AM,5,5,0,0,1,1,1
GR0000819,PO0000819,20170602,607,SUP002,WH_AM,5,5,0,0,1,1,1
GR0000820,PO0000820,20170611,607,SUP002,WH_AM,5,5,0,0,1,1,1
GR0000821,PO0000821,20170623,607,SUP002,WH_AM,5,5,0,0,1,1,1
GR0000822,PO0000822,20170716,607,SUP002,WH_EU,6,6,0,0,1,1,1
GR0000823,PO0000823,20170803,607,SUP002,WH_EU,6,6,0,8,0,1,0
GR0000824,PO0000824,20170818,607,SUP002,WH_EU,6,6,0,6,0,1,0
GR0000825,PO0000825,20170823,607,SUP002,WH_EU,6,6,0,0,1,1,1
GR0000826,PO0000826,20170905,607,SUP002,WH_EU,6,6,0,0,1,1,1
GR0000827,PO0000827,20170913,607,SUP002,WH_EU,6,6,0,0,1,1,1
GR0000828,PO0000828,20170507,625,SUP008,WH_AM,4,4,0,0,1,1,1
GR0000829,PO0000829,20170513,625,SUP008,WH_AM,4,4,0,0,1,1,1
GR0000830,PO0000830,20170520,625,SUP008,WH_AM,4,4,0,0,1,1,1
GR0000831,PO0000831,20170602,625,SUP008,WH_AM,4,4,0,0,1,1,1
GR0000832,PO0000832,20170604,625,SUP008,WH_AM,4,4,0,0,1,1,1
GR0000833,PO0000833,20170615,625,SUP008,WH_AM,4,4,0,0,1,1,1
GR0000834,PO0000834,20170621,625,SUP008,WH_AM,4,4,0,0,1,1,1
GR0000835,PO0000835,20170630,625,SUP008,WH_EU,4,4,0,0,1,1,1
GR0000836,PO0000836,20170717,625,SUP008,WH_EU,4,4,0,0,1,1,1
GR0000837,PO0000837,20170810,625,SUP008,WH_EU,4,4,0,9,0,1,0
GR0000838,PO0000838,20170818,625,SUP008,WH_EU,4,4,0,0,1,1,1
GR0000839,PO0000839,20170826,625,SUP008,WH_EU,4,4,0,0,1,1,1
GR0000840,PO0000840,20170831,625,SUP008,WH_EU,4,4,0,0,1,1,1
GR0000841,PO0000841,20170906,625,SUP008,WH_EU,4,4,0,0,1,1,1
GR0000842,PO0000842,20150224,627,SUP022,WH_AM,882,882,0,0,1,1,1
GR0000843,PO0000843,20150326,627,SUP022,WH_AM,897,845,52,0,1,0,0
GR0000844,PO0000844,20150424,627,SUP022,WH_AM,897,897,0,0,1,1,1
GR0000845,PO0000845,20150525,627,SUP022,WH_AM,888,851,37,0,1,0,0
GR0000846,PO0000846,20150623,627,SUP022,WH_AM,898,845,53,0,1,0,0
GR0000847,PO0000847,20160520,627,SUP022,WH_AM,875,875,0,0,1,1,1
GR0000848,PO0000848,20160622,627,SUP022,WH_AM,894,894,0,1,0,1,0
GR0000849,PO0000849,20160724,627,SUP022,WH_AM,874,874,0,3,0,1,0
GR0000850,PO0000850,20160831,627,SUP022,WH_AM,906,863,43,7,0,0,0
GR0000851,PO0000851,20161118,627,SUP022,WH_AM,873,873,0,0,1,1,1
GR0000852,PO0000852,20170310,627,SUP022,WH_AM,889,801,88,0,1,0,0
GR0000853,PO0000853,20170409,627,SUP022,WH_AM,881,774,107,0,1,0,0
GR0000854,PO0000854,20170503,627,SUP022,WH_AM,901,901,0,0,1,1,1
GR0000855,PO0000855,20170603,627,SUP022,WH_AM,882,882,0,0,1,1,1
GR0000856,PO0000856,20170704,627,SUP022,WH_AM,900,900,0,0,1,1,1
GR0000857,PO0000857,20151203,627,SUP022,WH_APAC,450,450,0,0,1,1,1
GR0000858,PO0000858,20151226,627,SUP022,WH_APAC,450,438,12,9,0,0,0
GR0000859,PO0000859,20160114,627,SUP022,WH_APAC,450,436,14,0,1,0,0
GR0000860,PO0000860,20160204,627,SUP022,WH_APAC,450,450,0,0,1,1,1
GR0000861,PO0000861,20160227,627,SUP022,WH_APAC,450,450,0,0,1,1,1
GR0000862,PO0000862,20160321,627,SUP022,WH_APAC,450,450,0,0,1,1,1
GR0000863,PO0000863,20160409,627,SUP022,WH_APAC,450,450,0,0,1,1,1
GR0000864,PO0000864,20161002,627,SUP022,WH_APAC,450,450,0,0,1,1,1
GR0000865,PO0000865,20161121,627,SUP022,WH_APAC,450,450,0,0,1,1,1
GR0000866,PO0000866,20170112,627,SUP022,WH_APAC,450,400,50,0,1,0,0
GR0000867,PO0000867,20150721,627,SUP022,WH_EU,664,594,70,0,1,0,0
GR0000868,PO0000868,20150810,627,SUP022,WH_EU,653,653,0,2,0,1,0
GR0000869,PO0000869,20150907,627,SUP022,WH_EU,686,686,0,0,1,1,1
GR0000870,PO0000870,20151005,627,SUP022,WH_EU,648,648,0,0,1,1,1
GR0000871,PO0000871,20151102,627,SUP022,WH_EU,666,666,0,0,1,1,1
GR0000872,PO0000872,20160930,627,SUP022,WH_EU,671,671,0,0,1,1,1
GR0000873,PO0000873,20161110,627,SUP022,WH_EU,653,616,37,9,0,0,0
GR0000874,PO0000874,20161208,627,SUP022,WH_EU,667,667,0,4,0,1,0
GR0000875,PO0000875,20170108,627,SUP022,WH_EU,658,658,0,0,1,1,1
GR0000876,PO0000876,20170726,627,SUP022,WH_EU,661,661,0,9,0,1,0
GR0000877,PO0000877,20170823,627,SUP022,WH_EU,650,650,0,0,1,1,1
GR0000878,PO0000878,20170926,627,SUP022,WH_EU,661,661,0,6,0,1,0
GR0000879,PO0000879,20171024,627,SUP022,WH_EU,687,687,0,0,1,1,1
GR0000880,PO0000880,20150214,642,SUP007,WH_AM,32,32,0,0,1,1,1
GR0000881,PO0000881,20150328,642,SUP007,WH_AM,32,32,0,0,1,1,1
GR0000882,PO0000882,20150426,642,SUP007,WH_AM,32,32,0,0,1,1,1
GR0000883,PO0000883,20150602,642,SUP007,WH_AM,32,32,0,0,1,1,1
GR0000884,PO0000884,20160429,642,SUP007,WH_AM,32,32,0,0,1,1,1
GR0000885,PO0000885,20160523,642,SUP007,WH_AM,32,32,0,0,1,1,1
GR0000886,PO0000886,20160614,642,SUP007,WH_AM,32,32,0,0,1,1,1
GR0000887,PO0000887,20160709,642,SUP007,WH_AM,32,32,0,0,1,1,1
GR0000888,PO0000888,20160806,642,SUP007,WH_AM,32,32,0,0,1,1,1
GR0000889,PO0000889,20161204,642,SUP007,WH_AM,32,32,0,0,1,1,1
GR0000890,PO0000890,20170222,642,SUP007,WH_AM,32,32,0,0,1,1,1
GR0000891,PO0000891,20170324,642,SUP007,WH_AM,32,32,0,0,1,1,1
GR0000892,PO0000892,20170417,642,SUP007,WH_AM,32,32,0,0,1,1,1
GR0000893,PO0000893,20151112,642,SUP007,WH_APAC,21,20,1,0,1,0,0
GR0000894,PO0000894,20151128,642,SUP007,WH_APAC,21,19,2,0,1,0,0
GR0000895,PO0000895,20151226,642,SUP007,WH_APAC,21,21,0,0,1,1,1
GR0000896,PO0000896,20160113,642,SUP007,WH_APAC,21,21,0,0,1,1,1
GR0000897,PO0000897,20160217,642,SUP007,WH_APAC,21,21,0,0,1,1,1
GR0000898,PO0000898,20160315,642,SUP007,WH_APAC,21,21,0,0,1,1,1
GR0000899,PO0000899,20160331,642,SUP007,WH_APAC,21,21,0,0,1,1,1
GR0000900,PO0000900,20160909,642,SUP007,WH_APAC,21,21,0,0,1,1,1
GR0000901,PO0000901,20161120,642,SUP007,WH_APAC,21,21,0,0,1,1,1
GR0000902,PO0000902,20170105,642,SUP007,WH_APAC,21,21,0,0,1,1,1
GR0000903,PO0000903,20150701,642,SUP007,WH_EU,24,24,0,0,1,1,1
GR0000904,PO0000904,20150809,642,SUP007,WH_EU,24,24,0,0,1,1,1
GR0000905,PO0000905,20150826,642,SUP007,WH_EU,24,24,0,0,1,1,1
GR0000906,PO0000906,20150907,642,SUP007,WH_EU,24,24,0,0,1,1,1
GR0000907,PO0000907,20150917,642,SUP007,WH_EU,24,24,0,0,1,1,1
GR0000908,PO0000908,20151103,642,SUP007,WH_EU,24,24,0,0,1,1,1
GR0000909,PO0000909,20161015,642,SUP007,WH_EU,24,24,0,0,1,1,1
GR0000910,PO0000910,20161106,642,SUP007,WH_EU,24,24,0,0,1,1,1
GR0000911,PO0000911,20161213,642,SUP007,WH_EU,24,24,0,0,1,1,1
GR0000912,PO0000912,20170106,642,SUP007,WH_EU,24,24,0,0,1,1,1
GR0000913,PO0000913,20170524,646,SUP011,WH_AM,14,13,1,10,0,0,0
GR0000914,PO0000914,20170526,646,SUP011,WH_AM,14,13,1,0,1,0,0
GR0000915,PO0000915,20170623,646,SUP011,WH_AM,14,14,0,0,1,1,1
GR0000916,PO0000916,20170629,646,SUP011,WH_AM,14,13,1,0,1,0,0
GR0000917,PO0000917,20170712,646,SUP011,WH_EU,18,18,0,0,1,1,1
GR0000918,PO0000918,20170730,646,SUP011,WH_EU,18,18,0,0,1,1,1
GR0000919,PO0000919,20170810,646,SUP011,WH_EU,18,18,0,0,1,1,1
GR0000920,PO0000920,20170903,646,SUP011,WH_EU,18,18,0,0,1,1,1
GR0000921,PO0000921,20170924,646,SUP011,WH_EU,18,17,1,6,0,0,0
GR0000922,PO0000922,20170926,646,SUP011,WH_EU,18,17,1,0,1,0,0
GR0000923,PO0000923,20170519,647,SUP018,WH_AM,6,6,0,0,1,1,1
GR0000924,PO0000924,20170525,647,SUP018,WH_AM,6,6,0,0,1,1,1
GR0000925,PO0000925,20170615,647,SUP018,WH_AM,6,6,0,0,1,1,1
GR0000926,PO0000926,20170703,647,SUP018,WH_AM,6,6,0,0,1,1,1
GR0000927,PO0000927,20170718,647,SUP018,WH_EU,5,5,0,0,1,1,1
GR0000928,PO0000928,20170804,647,SUP018,WH_EU,5,5,0,0,1,1,1
GR0000929,PO0000929,20170815,647,SUP018,WH_EU,5,5,0,0,1,1,1
GR0000930,PO0000930,20170830,647,SUP018,WH_EU,5,5,0,0,1,1,1
GR0000931,PO0000931,20170913,647,SUP018,WH_EU,5,5,0,0,1,1,1
GR0000932,PO0000932,20170929,647,SUP018,WH_EU,5,5,0,0,1,1,1
GR0000933,PO0000933,20170520,652,SUP005,WH_AM,4,4,0,5,0,1,0
GR0000934,PO0000934,20170521,652,SUP005,WH_AM,4,4,0,0,1,1,1
GR0000935,PO0000935,20170609,652,SUP005,WH_AM,4,4,0,0,1,1,1
GR0000936,PO0000936,20170617,652,SUP005,WH_AM,4,4,0,0,1,1,1
GR0000937,PO0000937,20170625,652,SUP005,WH_AM,4,4,0,0,1,1,1
GR0000938,PO0000938,20170713,652,SUP005,WH_EU,5,5,0,0,1,1,1
GR0000939,PO0000939,20170723,652,SUP005,WH_EU,5,5,0,0,1,1,1
GR0000940,PO0000940,20170805,652,SUP005,WH_EU,5,5,0,0,1,1,1
GR0000941,PO0000941,20170831,652,SUP005,WH_EU,5,5,0,0,1,1,1
GR0000942,PO0000942,20170912,652,SUP005,WH_EU,5,5,0,0,1,1,1
GR0000943,PO0000943,20170508,666,SUP007,WH_AM,5,5,0,0,1,1,1
GR0000944,PO0000944,20170519,666,SUP007,WH_AM,5,5,0,4,0,1,0
GR0000945,PO0000945,20170602,666,SUP007,WH_AM,5,5,0,0,1,1,1
GR0000946,PO0000946,20170616,666,SUP007,WH_AM,5,5,0,0,1,1,1
GR0000947,PO0000947,20170621,666,SUP007,WH_AM,5,5,0,0,1,1,1
GR0000948,PO0000948,20170702,666,SUP007,WH_EU,7,7,0,0,1,1,1
GR0000949,PO0000949,20170712,666,SUP007,WH_EU,7,7,0,0,1,1,1
GR0000950,PO0000950,20170729,666,SUP007,WH_EU,7,7,0,0,1,1,1
GR0000951,PO0000951,20170807,666,SUP007,WH_EU,7,7,0,0,1,1,1
GR0000952,PO0000952,20170824,666,SUP007,WH_EU,7,7,0,0,1,1,1
GR0000953,PO0000953,20170831,666,SUP007,WH_EU,7,7,0,0,1,1,1
GR0000954,PO0000954,20170924,666,SUP007,WH_EU,7,7,0,0,1,1,1
GR0000955,PO0000955,20170516,671,SUP018,WH_AM,5,5,0,0,1,1,1
GR0000956,PO0000956,20170523,671,SUP018,WH_AM,5,5,0,0,1,1,1
GR0000957,PO0000957,20170613,671,SUP018,WH_AM,5,5,0,0,1,1,1
GR0000958,PO0000958,20170626,671,SUP018,WH_AM,5,5,0,0,1,1,1
GR0000959,PO0000959,20170712,671,SUP018,WH_EU,6,6,0,0,1,1,1
